include,id,observed_on_string,observed_on,time_observed_at,date,time,tz,time_zone,user_id,user_login,
,44607761,Sat May 02 2020 09:12:33 GMT-0700 (PDT),2020-05-02,2020-05-02 16:12:33 UTC,2020-05-02,4:12:33 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44608458,Sat May 02 2020 09:23:16 GMT-0700 (PDT),2020-05-02,2020-05-02 16:23:16 UTC,2020-05-02,4:23:16 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44609108,Sat May 02 2020 09:32:32 GMT-0700 (PDT),2020-05-02,2020-05-02 16:32:32 UTC,2020-05-02,4:32:32 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44611472,Sat May 02 2020 09:46:07 GMT-0700 (PDT),2020-05-02,2020-05-02 16:46:07 UTC,2020-05-02,4:46:07 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44612797,Sat May 02 2020 09:51:59 GMT-0700 (PDT),2020-05-02,2020-05-02 16:51:59 UTC,2020-05-02,4:51:59 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44612862,Sat May 02 2020 09:53:41 GMT-0700 (PDT),2020-05-02,2020-05-02 16:53:41 UTC,2020-05-02,4:53:41 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44616570,Sat May 02 2020 10:00:54 GMT-0700 (PDT),2020-05-02,2020-05-02 17:00:54 UTC,2020-05-02,5:00:54 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44613502,Sat May 02 2020 10:05:26 GMT-0700 (PDT),2020-05-02,2020-05-02 17:05:26 UTC,2020-05-02,5:05:26 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44613609,Sat May 02 2020 10:09:29 GMT-0700 (PDT),2020-05-02,2020-05-02 17:09:29 UTC,2020-05-02,5:09:29 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44619142,Sat May 02 2020 10:14:45 GMT-0700 (PDT),2020-05-02,2020-05-02 17:14:45 UTC,2020-05-02,5:14:45 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44613906,Sat May 02 2020 10:17:27 GMT-0700 (PDT),2020-05-02,2020-05-02 17:17:27 UTC,2020-05-02,5:17:27 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44614171,Sat May 02 2020 10:22:31 GMT-0700 (PDT),2020-05-02,2020-05-02 17:22:31 UTC,2020-05-02,5:22:31 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44619509,Sat May 02 2020 10:28:57 GMT-0700 (PDT),2020-05-02,2020-05-02 17:28:57 UTC,2020-05-02,5:28:57 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44620597,Sat May 02 2020 10:33:53 GMT-0700 (PDT),2020-05-02,2020-05-02 17:33:53 UTC,2020-05-02,5:33:53 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44620696,Sat May 02 2020 10:38:17 GMT-0700 (PDT),2020-05-02,2020-05-02 17:38:17 UTC,2020-05-02,5:38:17 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44620977,Sat May 02 2020 10:40:58 GMT-0700 (PDT),2020-05-02,2020-05-02 17:40:58 UTC,2020-05-02,5:40:58 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44624764,Sat May 02 2020 10:43:34 GMT-0700 (PDT),2020-05-02,2020-05-02 17:43:34 UTC,2020-05-02,5:43:34 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44625057,Sat May 02 2020 10:52:37 GMT-0700 (PDT),2020-05-02,2020-05-02 17:52:37 UTC,2020-05-02,5:52:37 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44625379,Sat May 02 2020 11:05:54 GMT-0700 (PDT),2020-05-02,2020-05-02 18:05:54 UTC,2020-05-02,6:05:54 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44625394,Sat May 02 2020 11:10:48 GMT-0700 (PDT),2020-05-02,2020-05-02 18:10:48 UTC,2020-05-02,6:10:48 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44755255,Sat May 02 2020 11:14:37 GMT-0700 (PDT),2020-05-02,2020-05-02 18:14:37 UTC,2020-05-02,6:14:37 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44694275,Sat May 02 2020 11:22:37 GMT-0700 (PDT),2020-05-02,2020-05-02 18:22:37 UTC,2020-05-02,6:22:37 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44764950,Sat May 02 2020 11:24:33 GMT-0700 (PDT),2020-05-02,2020-05-02 18:24:33 UTC,2020-05-02,6:24:33 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,45013262,Sat May 02 2020 11:27:12 GMT-0700 (PDT),2020-05-02,2020-05-02 18:27:12 UTC,2020-05-02,6:27:12 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,44694058,Sat May 02 2020 11:56:48 GMT-0700 (PDT),2020-05-02,2020-05-02 18:56:48 UTC,2020-05-02,6:56:48 PM,UTC,Pacific Time (US & Canada),591272,jmaupin,
,39382394,Sat Feb 29 2020 15:16:37 GMT-0800 (PST),2020-02-29,2020-02-29 23:16:37 UTC,2020-02-29,11:16:37 PM,UTC,Pacific Time (US & Canada),648050,eightysixcrooks,
,39382464,Sat Feb 29 2020 16:08:46 GMT-0800 (PST),2020-02-29,2020-03-01 00:08:46 UTC,2020-03-01,12:08:46 AM,UTC,Pacific Time (US & Canada),648050,eightysixcrooks,
,39382492,Sat Feb 29 2020 16:09:41 GMT-0800 (PST),2020-02-29,2020-03-01 00:09:41 UTC,2020-03-01,12:09:41 AM,UTC,Pacific Time (US & Canada),648050,eightysixcrooks,
,39382748,Sat Feb 29 2020 16:11:01 GMT-0800 (PST),2020-02-29,2020-03-01 00:11:01 UTC,2020-03-01,12:11:01 AM,UTC,Pacific Time (US & Canada),648050,eightysixcrooks,
,42497935,2020-04-18 10:45:17 AM PDT,2020-04-18,2020-04-18 17:45:17 UTC,2020-04-18,5:45:17 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,42496595,2020-04-18 11:09:30 AM PDT,2020-04-18,2020-04-18 18:09:30 UTC,2020-04-18,6:09:30 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43430428,2020-04-25 7:13:33 AM PDT,2020-04-25,2020-04-25 14:13:33 UTC,2020-04-25,2:13:33 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43430871,2020-04-25 7:15:18 AM PDT,2020-04-25,2020-04-25 14:15:18 UTC,2020-04-25,2:15:18 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43431282,2020-04-25 7:17:04 AM PDT,2020-04-25,2020-04-25 14:17:04 UTC,2020-04-25,2:17:04 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43438115,2020-04-25 7:18:25 AM PDT,2020-04-25,2020-04-25 14:18:25 UTC,2020-04-25,2:18:25 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43438523,2020-04-25 7:22:43 AM PDT,2020-04-25,2020-04-25 14:22:43 UTC,2020-04-25,2:22:43 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43438846,2020-04-25 7:25:09 AM PDT,2020-04-25,2020-04-25 14:25:09 UTC,2020-04-25,2:25:09 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43439158,2020-04-25 7:27:15 AM PDT,2020-04-25,2020-04-25 14:27:15 UTC,2020-04-25,2:27:15 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43440978,2020-04-25 7:28:55 AM PDT,2020-04-25,2020-04-25 14:28:55 UTC,2020-04-25,2:28:55 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43441367,2020-04-25 7:31:08 AM PDT,2020-04-25,2020-04-25 14:31:08 UTC,2020-04-25,2:31:08 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43441602,2020-04-25 7:32:30 AM PDT,2020-04-25,2020-04-25 14:32:30 UTC,2020-04-25,2:32:30 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43441893,2020-04-25 7:32:55 AM PDT,2020-04-25,2020-04-25 14:32:55 UTC,2020-04-25,2:32:55 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43442196,2020-04-25 7:33:40 AM PDT,2020-04-25,2020-04-25 14:33:40 UTC,2020-04-25,2:33:40 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43442575,2020-04-25 7:34:42 AM PDT,2020-04-25,2020-04-25 14:34:42 UTC,2020-04-25,2:34:42 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43442777,2020-04-25 7:36:10 AM PDT,2020-04-25,2020-04-25 14:36:10 UTC,2020-04-25,2:36:10 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43442977,2020-04-25 7:36:27 AM PDT,2020-04-25,2020-04-25 14:36:27 UTC,2020-04-25,2:36:27 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43443295,2020-04-25 7:37:16 AM PDT,2020-04-25,2020-04-25 14:37:16 UTC,2020-04-25,2:37:16 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43443542,2020-04-25 7:37:57 AM PDT,2020-04-25,2020-04-25 14:37:57 UTC,2020-04-25,2:37:57 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43443711,2020-04-25 7:41:20 AM PDT,2020-04-25,2020-04-25 14:41:20 UTC,2020-04-25,2:41:20 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43443849,2020-04-25 7:41:39 AM PDT,2020-04-25,2020-04-25 14:41:39 UTC,2020-04-25,2:41:39 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43444249,2020-04-25 7:43:25 AM PDT,2020-04-25,2020-04-25 14:43:25 UTC,2020-04-25,2:43:25 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43444523,2020-04-25 7:45:18 AM PDT,2020-04-25,2020-04-25 14:45:18 UTC,2020-04-25,2:45:18 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43444961,2020-04-25 7:48:10 AM PDT,2020-04-25,2020-04-25 14:48:10 UTC,2020-04-25,2:48:10 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43445465,2020-04-25 7:51:27 AM PDT,2020-04-25,2020-04-25 14:51:27 UTC,2020-04-25,2:51:27 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43446039,2020-04-25 7:55:43 AM PDT,2020-04-25,2020-04-25 14:55:43 UTC,2020-04-25,2:55:43 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43446522,2020-04-25 7:57:09 AM PDT,2020-04-25,2020-04-25 14:57:09 UTC,2020-04-25,2:57:09 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43446817,2020-04-25 8:01:21 AM PDT,2020-04-25,2020-04-25 15:01:21 UTC,2020-04-25,3:01:21 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43447323,2020-04-25 8:02:26 AM PDT,2020-04-25,2020-04-25 15:02:26 UTC,2020-04-25,3:02:26 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43447580,2020-04-25 8:03:51 AM PDT,2020-04-25,2020-04-25 15:03:51 UTC,2020-04-25,3:03:51 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43447867,2020-04-25 8:04:27 AM PDT,2020-04-25,2020-04-25 15:04:27 UTC,2020-04-25,3:04:27 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43448436,2020-04-25 8:07:51 AM PDT,2020-04-25,2020-04-25 15:07:51 UTC,2020-04-25,3:07:51 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43448843,2020-04-25 8:10:36 AM PDT,2020-04-25,2020-04-25 15:10:36 UTC,2020-04-25,3:10:36 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43449492,2020-04-25 8:14:38 AM PDT,2020-04-25,2020-04-25 15:14:38 UTC,2020-04-25,3:14:38 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43450102,2020-04-25 8:16:10 AM PDT,2020-04-25,2020-04-25 15:16:10 UTC,2020-04-25,3:16:10 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43450553,2020-04-25 8:17:36 AM PDT,2020-04-25,2020-04-25 15:17:36 UTC,2020-04-25,3:17:36 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43450935,2020-04-25 8:18:53 AM PDT,2020-04-25,2020-04-25 15:18:53 UTC,2020-04-25,3:18:53 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43451859,2020-04-25 8:22:00 AM PDT,2020-04-25,2020-04-25 15:22:00 UTC,2020-04-25,3:22:00 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43452158,2020-04-25 8:25:01 AM PDT,2020-04-25,2020-04-25 15:25:01 UTC,2020-04-25,3:25:01 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43452503,2020-04-25 8:26:39 AM PDT,2020-04-25,2020-04-25 15:26:39 UTC,2020-04-25,3:26:39 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43453454,2020-04-25 8:33:43 AM PDT,2020-04-25,2020-04-25 15:33:43 UTC,2020-04-25,3:33:43 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43454109,2020-04-25 8:37:05 AM PDT,2020-04-25,2020-04-25 15:37:05 UTC,2020-04-25,3:37:05 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43454632,2020-04-25 8:40:11 AM PDT,2020-04-25,2020-04-25 15:40:11 UTC,2020-04-25,3:40:11 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43455146,2020-04-25 8:43:17 AM PDT,2020-04-25,2020-04-25 15:43:17 UTC,2020-04-25,3:43:17 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43455554,2020-04-25 8:44:15 AM PDT,2020-04-25,2020-04-25 15:44:15 UTC,2020-04-25,3:44:15 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43455975,2020-04-25 8:51:30 AM PDT,2020-04-25,2020-04-25 15:51:30 UTC,2020-04-25,3:51:30 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43456194,2020-04-25 8:52:24 AM PDT,2020-04-25,2020-04-25 15:52:24 UTC,2020-04-25,3:52:24 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43456623,2020-04-25 8:55:33 AM PDT,2020-04-25,2020-04-25 15:55:33 UTC,2020-04-25,3:55:33 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43456866,2020-04-25 8:56:43 AM PDT,2020-04-25,2020-04-25 15:56:43 UTC,2020-04-25,3:56:43 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43457191,2020-04-25 8:57:48 AM PDT,2020-04-25,2020-04-25 15:57:48 UTC,2020-04-25,3:57:48 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43457561,2020-04-25 8:59:12 AM PDT,2020-04-25,2020-04-25 15:59:12 UTC,2020-04-25,3:59:12 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43463150,2020-04-25 9:23:14 AM PDT,2020-04-25,2020-04-25 16:23:14 UTC,2020-04-25,4:23:14 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43464769,2020-04-25 9:36:47 AM PDT,2020-04-25,2020-04-25 16:36:47 UTC,2020-04-25,4:36:47 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,43465092,2020-04-25 9:40:06 AM PDT,2020-04-25,2020-04-25 16:40:06 UTC,2020-04-25,4:40:06 PM,UTC,Pacific Time (US & Canada),695328,snipsnap,
,39387886,2020-02-29 4:58:30 PM PST,2020-02-29,2020-02-29 16:58:30 UTC,2020-02-29,4:58:30 PM,UTC,UTC,1286711,david_sb,
,39387897,2020-02-29 5:11:52 PM PST,2020-02-29,2020-02-29 17:11:52 UTC,2020-02-29,5:11:52 PM,UTC,UTC,1286711,david_sb,
,40432674,2020-03-21 3:26:46 PM PDT,2020-03-21,2020-03-21 22:26:46 UTC,2020-03-21,10:26:46 PM,UTC,Pacific Time (US & Canada),1286711,david_sb,
,40432838,2020-03-21 4:00:00 PM PDT,2020-03-21,2020-03-21 23:00:00 UTC,2020-03-21,11:00:00 PM,UTC,Pacific Time (US & Canada),1286711,david_sb,
,40432936,2020-03-21 4:17:30 PM PDT,2020-03-21,2020-03-21 23:17:30 UTC,2020-03-21,11:17:30 PM,UTC,Pacific Time (US & Canada),1286711,david_sb,
,41941644,2020-04-11 1:56:41 PM PDT,2020-04-11,2020-04-11 20:56:41 UTC,2020-04-11,8:56:41 PM,UTC,Pacific Time (US & Canada),1286711,david_sb,
,41941720,2020-04-11 2:01:21 PM PDT,2020-04-11,2020-04-11 21:01:21 UTC,2020-04-11,9:01:21 PM,UTC,Pacific Time (US & Canada),1286711,david_sb,
,41943073,2020-04-11 2:21:13 PM PDT,2020-04-11,2020-04-11 21:21:13 UTC,2020-04-11,9:21:13 PM,UTC,Pacific Time (US & Canada),1286711,david_sb,
,41946525,2020-04-11 2:57:06 PM PDT,2020-04-11,2020-04-11 21:57:06 UTC,2020-04-11,9:57:06 PM,UTC,Pacific Time (US & Canada),1286711,david_sb,
,41947605,2020-04-11 3:06:49 PM PDT,2020-04-11,2020-04-11 22:06:49 UTC,2020-04-11,10:06:49 PM,UTC,Pacific Time (US & Canada),1286711,david_sb,
,41950770,2020-04-11 3:39:41 PM PDT,2020-04-11,2020-04-11 22:39:41 UTC,2020-04-11,10:39:41 PM,UTC,Pacific Time (US & Canada),1286711,david_sb,
,41952320,2020-04-11 3:54:06 PM PDT,2020-04-11,2020-04-11 22:54:06 UTC,2020-04-11,10:54:06 PM,UTC,Pacific Time (US & Canada),1286711,david_sb,
,41965571,2020-04-11 4:03:41 PM PDT,2020-04-11,2020-04-11 23:03:41 UTC,2020-04-11,11:03:41 PM,UTC,Pacific Time (US & Canada),1286711,david_sb,
,41965661,2020-04-11 4:07:29 PM PDT,2020-04-11,2020-04-11 23:07:29 UTC,2020-04-11,11:07:29 PM,UTC,Pacific Time (US & Canada),1286711,david_sb,
,41965682,2020-04-11 4:10:10 PM PDT,2020-04-11,2020-04-11 23:10:10 UTC,2020-04-11,11:10:10 PM,UTC,Pacific Time (US & Canada),1286711,david_sb,
,41965712,2020-04-11 4:12:50 PM PDT,2020-04-11,2020-04-11 23:12:50 UTC,2020-04-11,11:12:50 PM,UTC,Pacific Time (US & Canada),1286711,david_sb,
,41965808,2020-04-11 4:30:09 PM PDT,2020-04-11,2020-04-11 23:30:09 UTC,2020-04-11,11:30:09 PM,UTC,Pacific Time (US & Canada),1286711,david_sb,
,41965846,2020-04-11 4:35:49 PM PDT,2020-04-11,2020-04-11 23:35:49 UTC,2020-04-11,11:35:49 PM,UTC,Pacific Time (US & Canada),1286711,david_sb,
,41965883,2020-04-11 4:44:25 PM PDT,2020-04-11,2020-04-11 23:44:25 UTC,2020-04-11,11:44:25 PM,UTC,Pacific Time (US & Canada),1286711,david_sb,
,41965927,2020-04-11 4:46:24 PM PDT,2020-04-11,2020-04-11 23:46:24 UTC,2020-04-11,11:46:24 PM,UTC,Pacific Time (US & Canada),1286711,david_sb,
,39504202,Tue Mar 03 2020 09:41:06 GMT-0800 (PST),2020-03-03,2020-03-03 09:41:06 UTC,2020-03-03,9:41:06 AM,UTC,UTC,1367147,pschuyler,
,39504223,Tue Mar 03 2020 09:44:22 GMT-0800 (PST),2020-03-03,2020-03-03 09:44:22 UTC,2020-03-03,9:44:22 AM,UTC,UTC,1367147,pschuyler,
,39504243,Tue Mar 03 2020 09:49:27 GMT-0800 (PST),2020-03-03,2020-03-03 09:49:27 UTC,2020-03-03,9:49:27 AM,UTC,UTC,1367147,pschuyler,
,39504254,Tue Mar 03 2020 09:58:22 GMT-0800 (PST),2020-03-03,2020-03-03 09:58:22 UTC,2020-03-03,9:58:22 AM,UTC,UTC,1367147,pschuyler,
,39504336,Tue Mar 03 2020 10:03:43 GMT-0800 (PST),2020-03-03,2020-03-03 10:03:43 UTC,2020-03-03,10:03:43 AM,UTC,UTC,1367147,pschuyler,
,39504352,Tue Mar 03 2020 10:09:08 GMT-0800 (PST),2020-03-03,2020-03-03 10:09:08 UTC,2020-03-03,10:09:08 AM,UTC,UTC,1367147,pschuyler,
,39504437,Tue Mar 03 2020 10:13:54 GMT-0800 (PST),2020-03-03,2020-03-03 10:13:54 UTC,2020-03-03,10:13:54 AM,UTC,UTC,1367147,pschuyler,
,39504479,Tue Mar 03 2020 10:17:09 GMT-0800 (PST),2020-03-03,2020-03-03 10:17:09 UTC,2020-03-03,10:17:09 AM,UTC,UTC,1367147,pschuyler,
,39504536,Tue Mar 03 2020 10:22:30 GMT-0800 (PST),2020-03-03,2020-03-03 10:22:30 UTC,2020-03-03,10:22:30 AM,UTC,UTC,1367147,pschuyler,
,39504588,Tue Mar 03 2020 10:30:51 GMT-0800 (PST),2020-03-03,2020-03-03 10:30:51 UTC,2020-03-03,10:30:51 AM,UTC,UTC,1367147,pschuyler,
,39504631,Tue Mar 03 2020 10:49:19 GMT-0800 (PST),2020-03-03,2020-03-03 10:49:19 UTC,2020-03-03,10:49:19 AM,UTC,UTC,1367147,pschuyler,
,39504715,Tue Mar 03 2020 10:57:29 GMT-0800 (PST),2020-03-03,2020-03-03 10:57:29 UTC,2020-03-03,10:57:29 AM,UTC,UTC,1367147,pschuyler,
,39504751,Tue Mar 03 2020 11:01:37 GMT-0800 (PST),2020-03-03,2020-03-03 11:01:37 UTC,2020-03-03,11:01:37 AM,UTC,UTC,1367147,pschuyler,
,39504785,Tue Mar 03 2020 11:03:12 GMT-0800 (PST),2020-03-03,2020-03-03 11:03:12 UTC,2020-03-03,11:03:12 AM,UTC,UTC,1367147,pschuyler,
,39504805,Tue Mar 03 2020 11:05:09 GMT-0800 (PST),2020-03-03,2020-03-03 11:05:09 UTC,2020-03-03,11:05:09 AM,UTC,UTC,1367147,pschuyler,
,39505106,Tue Mar 03 2020 11:08:10 GMT-0800 (PST),2020-03-03,2020-03-03 11:08:10 UTC,2020-03-03,11:08:10 AM,UTC,UTC,1367147,pschuyler,
,39505127,Tue Mar 03 2020 11:10:10 GMT-0800 (PST),2020-03-03,2020-03-03 11:10:10 UTC,2020-03-03,11:10:10 AM,UTC,UTC,1367147,pschuyler,
,39505154,Tue Mar 03 2020 11:14:33 GMT-0800 (PST),2020-03-03,2020-03-03 11:14:33 UTC,2020-03-03,11:14:33 AM,UTC,UTC,1367147,pschuyler,
,39505174,Tue Mar 03 2020 11:17:21 GMT-0800 (PST),2020-03-03,2020-03-03 11:17:21 UTC,2020-03-03,11:17:21 AM,UTC,UTC,1367147,pschuyler,
,39505189,Tue Mar 03 2020 11:45:14 GMT-0800 (PST),2020-03-03,2020-03-03 11:45:14 UTC,2020-03-03,11:45:14 AM,UTC,UTC,1367147,pschuyler,
,39505205,Tue Mar 03 2020 11:59:54 GMT-0800 (PST),2020-03-03,2020-03-03 11:59:54 UTC,2020-03-03,11:59:54 AM,UTC,UTC,1367147,pschuyler,
,44414657,Thu Apr 30 2020 11:39:09 GMT-0700 (PDT),2020-04-30,2020-04-30 18:39:09 UTC,2020-04-30,6:39:09 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44414726,Thu Apr 30 2020 11:42:54 GMT-0700 (PDT),2020-04-30,2020-04-30 18:42:54 UTC,2020-04-30,6:42:54 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44415055,Thu Apr 30 2020 11:45:55 GMT-0700 (PDT),2020-04-30,2020-04-30 18:45:55 UTC,2020-04-30,6:45:55 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44415140,Thu Apr 30 2020 12:03:58 GMT-0700 (PDT),2020-04-30,2020-04-30 19:03:58 UTC,2020-04-30,7:03:58 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44415196,Thu Apr 30 2020 12:07:22 GMT-0700 (PDT),2020-04-30,2020-04-30 19:07:22 UTC,2020-04-30,7:07:22 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44415362,Thu Apr 30 2020 12:19:01 GMT-0700 (PDT),2020-04-30,2020-04-30 19:19:01 UTC,2020-04-30,7:19:01 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44416098,Thu Apr 30 2020 12:25:03 GMT-0700 (PDT),2020-04-30,2020-04-30 19:25:03 UTC,2020-04-30,7:25:03 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44416148,Thu Apr 30 2020 12:55:39 GMT-0700 (PDT),2020-04-30,2020-04-30 19:55:39 UTC,2020-04-30,7:55:39 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44419266,Thu Apr 30 2020 13:04:46 GMT-0700 (PDT),2020-04-30,2020-04-30 20:04:46 UTC,2020-04-30,8:04:46 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44419310,Thu Apr 30 2020 13:09:35 GMT-0700 (PDT),2020-04-30,2020-04-30 20:09:35 UTC,2020-04-30,8:09:35 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44419367,Thu Apr 30 2020 13:13:32 GMT-0700 (PDT),2020-04-30,2020-04-30 20:13:32 UTC,2020-04-30,8:13:32 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44419405,Thu Apr 30 2020 13:14:55 GMT-0700 (PDT),2020-04-30,2020-04-30 20:14:55 UTC,2020-04-30,8:14:55 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44419435,Thu Apr 30 2020 13:21:16 GMT-0700 (PDT),2020-04-30,2020-04-30 20:21:16 UTC,2020-04-30,8:21:16 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44419483,Thu Apr 30 2020 13:38:04 GMT-0700 (PDT),2020-04-30,2020-04-30 20:38:04 UTC,2020-04-30,8:38:04 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44419538,Thu Apr 30 2020 13:39:16 GMT-0700 (PDT),2020-04-30,2020-04-30 20:39:16 UTC,2020-04-30,8:39:16 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44419752,Thu Apr 30 2020 13:40:17 GMT-0700 (PDT),2020-04-30,2020-04-30 20:40:17 UTC,2020-04-30,8:40:17 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44419799,Thu Apr 30 2020 13:53:57 GMT-0700 (PDT),2020-04-30,2020-04-30 20:53:57 UTC,2020-04-30,8:53:57 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44419854,Thu Apr 30 2020 13:55:37 GMT-0700 (PDT),2020-04-30,2020-04-30 20:55:37 UTC,2020-04-30,8:55:37 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44419869,Thu Apr 30 2020 13:59:17 GMT-0700 (PDT),2020-04-30,2020-04-30 20:59:17 UTC,2020-04-30,8:59:17 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44419896,Thu Apr 30 2020 14:05:10 GMT-0700 (PDT),2020-04-30,2020-04-30 21:05:10 UTC,2020-04-30,9:05:10 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44628216,Sat May 02 2020 12:19:56 GMT-0700 (PDT),2020-05-02,2020-05-02 19:19:56 UTC,2020-05-02,7:19:56 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44652314,Sat May 02 2020 13:19:48 GMT-0700 (PDT),2020-05-02,2020-05-02 20:19:48 UTC,2020-05-02,8:19:48 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
,44652407,Sat May 02 2020 13:29:05 GMT-0700 (PDT),2020-05-02,2020-05-02 20:29:05 UTC,2020-05-02,8:29:05 PM,UTC,Pacific Time (US & Canada),1367147,pschuyler,
